상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
17436813,멕시카나치킨,목감히트점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139057000,목감동,4139012300,산현동,4139012300105100000,1,대지,510,,경기도 시흥시 산현동 510,413904853497,경기도 시흥시 산현마을길,29,8,4139012300101040000000002,,경기도 시흥시 산현마을길 29-8,429320,14989,,,,126.845226372331,37.376116841302
17436974,김도영의진주통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27110,중구,2711064000,남산1동,2711015600,남산동,2711015600107000039,1,대지,700,39,대구광역시 중구 남산동 700-39,271102007001,대구광역시 중구 중앙대로,305,,2711015600107000039023130,,대구광역시 중구 중앙대로 305,700803,41968,,,,128.592041172364,35.8605725255196
17436988,짱닭치킨,아산순천향대점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,4420041000,신창면,4420041022,신창면,4420041022104620014,1,대지,462,14,충청남도 아산시 신창면 읍내리 462-14,442003253046,충청남도 아산시 신창면 순천향로,3,,4420041022104620014020589,,충청남도 아산시 신창면 순천향로 3,336885,31537,,1,,126.932923637594,36.7749085655723
17436992,치킨더홈,내외점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48250,김해시,4825054000,내외동,4825010900,외동,4825010900111850017,1,대지,1185,17,경상남도 김해시 외동 1185-17,482504805609,경상남도 김해시 우암로43번길,4,6,4825010900111850017087959,,경상남도 김해시 우암로43번길 4-6,621919,50955,,,,128.860475770648,35.2349253743302
17437017,구어조은닭,세종신도시점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,36,세종특별자치시,36110,세종특별자치시,3611051000,한솔동,3611010600,한솔동,3611010600109840000,1,대지,984,,세종특별자치시 세종특별자치시 한솔동 984,361103258054,세종특별자치시 세종특별자치시 누리로,27,,3611010600103820002000002,첫마을6단지,세종특별자치시 세종특별자치시 누리로 27,339014,30130,,,,127.251521696154,36.4757260218406
17437031,남문숯불바베큐앤치킨,중문점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,50,제주특별자치도,50130,서귀포시,5013062000,예래동,5013012100,하예동,5013012100102850001,1,대지,285,1,제주특별자치도 서귀포시 하예동 285-1,501304851090,제주특별자치도 서귀포시 하예로44번길,21,,5013012100102850001000001,진양비치연립주택,제주특별자치도 서귀포시 하예로44번길 21,697310,63538,,,,126.38781772862,33.2439226010692
17437066,멕시카나,용화점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,4420058000,온양2동,4420010100,온천동,4420010100130480000,1,대지,3048,,충청남도 아산시 온천동 3048,442004559842,충청남도 아산시 용화로48번길,24,33,4420011200111930000000001,,충청남도 아산시 용화로48번길 24-33,336012,31576,,,,127.011070320127,36.7748268857506
17437133,페리카나,성정2점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44133,천안시 서북구,4413352000,성정2동,4413310200,성정동,4413310200106730003,1,대지,673,3,충청남도 천안시 서북구 성정동 673-3,441334550284,충청남도 천안시 서북구 서부12길,14,,4413310200106730003050999,,충청남도 천안시 서북구 서부12길 14,331975,31138,,,,127.137498368052,36.8207518823911
17437300,치킨신드롬,울산공업탑점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31140,남구,3114052000,신정2동,3114010400,신정동,3114010400118730000,1,대지,1873,,울산광역시 남구 신정동 1873,311403170054,울산광역시 남구 대공원로,241,,3114010400110990007033445,대공원코오롱파크폴리스,울산광역시 남구 대공원로 241,680012,44667,,,,129.307295158206,35.5310320590643
17437303,BHC치킨,부산가야점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26230,부산진구,2623072000,가야2동,2623011000,가야동,2623011000106170001,1,대지,617,1,부산광역시 부산진구 가야동 617-1,262303129042,부산광역시 부산진구 냉정로,265,,2623011000106170001015938,,부산광역시 부산진구 냉정로 265,614801,47325,,,,129.028961343469,35.1512503430385
17437309,교촌치킨,상무1호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29140,서구,2914074500,치평동,2914012000,치평동,2914012000112580000,1,대지,1258,,광주광역시 서구 치평동 1258,291403160020,광주광역시 서구 상무연하로,22,,2914012000112580000000002,,광주광역시 서구 상무연하로 22,502827,61963,,,,126.850511138368,35.1501307708543
17437336,BHC치킨,동탄8동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159062000,동탄8동,4159013600,장지동,4159013600110190004,1,대지,1019,4,경기도 화성시 장지동 1019-4,415904857651,경기도 화성시 동탄장지천6길,42,,4159042030104570003000001,,경기도 화성시 동탄장지천6길 42,,18508,,,,127.109786033754,37.156554567291
17437362,투존치킨,창원남양점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48123,창원시 성산구,4812355000,가음정동,4812313300,남양동,4812313300100240000,1,대지,24,,경상남도 창원시 성산구 남양동 24,481233328008,경상남도 창원시 성산구 대정로,84,,4812313300100240000034756,피오르빌아파트,경상남도 창원시 성산구 대정로 84,642754,51482,,,,128.700653869853,35.2092111086947
17437464,티바두마리치킨,테크노송강점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30200,유성구,3020058000,구즉동,3020014500,봉산동,3020014500102730010,1,대지,273,10,대전광역시 유성구 봉산동 273-10,302004301182,대전광역시 유성구 봉산로16번길,16,,3020014500102730010002003,,대전광역시 유성구 봉산로16번길 16,305506,34007,,,,127.38840347023,36.43546385192
17437466,티바두마리치킨,진주신안평거점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48170,진주시,4817071500,신안동,4817012500,신안동,4817012500104630014,1,대지,463,14,경상남도 진주시 신안동 463-14,481703332066,경상남도 진주시 평거로,111,1,4817012500104630014213050,,경상남도 진주시 평거로 111-1,660908,52696,,,,128.068771966657,35.1795511775367
17437470,스모프치킨,송정형곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47190,구미시,4719058300,형곡2동,4719010900,형곡동,4719010900102780005,1,대지,278,5,경상북도 구미시 형곡동 278-5,471903308067,경상북도 구미시 형곡동로,55,,4719010900102780005027378,,경상북도 구미시 형곡동로 55,730929,39312,,,,128.335794841798,36.1071432574813
17437606,처갓집양념치킨,부곡월산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48250,김해시,4825061000,장유1동,4825012500,부곡동,4825012500108040004,1,대지,804,4,경상남도 김해시 부곡동 804-4,482503335044,경상남도 김해시 월산로,111,67,4825031023108040004070848,신화프라자,경상남도 김해시 월산로 111-67,621250,50977,,5,,128.80137585525,35.2032500534497
17437629,누구나홀딱반한닭,영통구청점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,4111753000,매탄3동,4111710100,매탄동,4111710100112660003,1,대지,1266,3,경기도 수원시 영통구 매탄동 1266-3,411174331070,경기도 수원시 영통구 매탄로108번길,52,,4111710100112660003001756,로진프라자,경기도 수원시 영통구 매탄로108번길 52,443848,16545,,,,127.04527588331,37.259426609946
17437665,노란통닭,증평점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43785,증평군,4378525000,증평읍,4378525022,증평읍,4378525022101060001,1,대지,106,1,충청북도 증평군 증평읍 교동리 106-1,437453244017,충청북도 증평군 증평읍 장뜰로,79,,4374525022101060001006478,,충청북도 증평군 증평읍 장뜰로 79,368901,27931,,,,127.584350731187,36.7848799116852
17437738,지붕위에치킨,경주성건점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47130,경주시,4713055000,성건동,4713010800,성건동,4713010800106550011,1,대지,655,11,경상북도 경주시 성건동 655-11,471303305024,경상북도 경주시 봉황로,121,,4713010800106550011002131,,경상북도 경주시 봉황로 121,780963,38135,,,,129.209896036861,35.8503965642857
17437753,60계치킨,대구용산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27290,달서구,2729057100,용산1동,2729011100,용산동,2729011100109300010,1,대지,930,10,대구광역시 달서구 용산동 930-10,272903147028,대구광역시 달서구 용산서로,4,28,2729011100109300010003638,,대구광역시 달서구 용산서로 4-28,704936,42628,,,,128.529257261741,35.8583507796537
17437807,티바두마리치킨,용운자양점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30110,동구,3011056000,용운동,3011010900,용운동,3011010900102900007,1,대지,290,7,대전광역시 동구 용운동 290-7,301104292432,대전광역시 동구 용운로151번길,15,,3011010900102900007024859,,대전광역시 동구 용운로151번길 15,300820,34525,,,,127.459086003522,36.3287818402659
17437811,따블로치킨피자,경남사천점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48240,사천시,4824025000,사천읍,4824025021,사천읍,4824025021105100000,1,대지,510,,경상남도 사천시 사천읍 선인리 510,482403334040,경상남도 사천시 사천읍 읍내로,75,,4824025021105100000000001,삼성영어,경상남도 사천시 사천읍 읍내로 75,664803,52517,,,,128.093660770382,35.0824395038082
17437821,철인7호,우동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26350,해운대구,2635052000,우2동,2635010500,우동,2635010500115360000,1,대지,1536,,부산광역시 해운대구 우동 1536,263504199271,부산광역시 해운대구 해운대로469번길,110,,2635010500109330159022851,해운대자이2차,부산광역시 해운대구 해운대로469번길 110,612022,48063,,,,129.142791076081,35.1683660234931
17437825,푸라닭치킨,울산호계매곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31200,북구,3120051000,농소1동,3120010300,매곡동,3120010300108950000,1,대지,895,,울산광역시 북구 매곡동 895,312003351498,울산광역시 북구 호계매곡1로,32,,3120010300100970000000001,드림인시티에일린의뜰2차,울산광역시 북구 호계매곡1로 32,683420,44225,,,,129.362926392121,35.6361293719849
17437949,꼬꼬아찌,범계점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41173,안양시 동안구,4117361000,범계동,4117310400,호계동,4117310400110470006,1,대지,1047,6,경기도 안양시 동안구 호계동 1047-6,411734349201,경기도 안양시 동안구 평촌대로223번길,11,,4117310400110470006005131,성우프라자,경기도 안양시 동안구 평촌대로223번길 11,431812,14072,,5,,126.954981201502,37.3909960275767
17437984,멕시카나치킨,오산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41370,오산시,4137051000,중앙동,4137010100,오산동,4137010100109170003,1,대지,917,3,경기도 오산시 오산동 917-3,413703198034,경기도 오산시 운암로,123,,4137010100109170003013713,운암빌딩,경기도 오산시 운암로 123,447010,18134,,2,,127.078459501257,37.157054031573
17438005,또또닭강정,마북동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41463,용인시 기흥구,4146357000,마북동,4146311300,마북동,4146311300101810002,1,대지,181,2,경기도 용인시 기흥구 마북동 181-2,414633204029,경기도 용인시 기흥구 마북로,159,,4146311300101810002024657,한성프라자,경기도 용인시 기흥구 마북로 159,446506,16911,,5,,127.123515541283,37.3040501009449
17438088,꼬추닥치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26530,사상구,2653061000,덕포2동,2653010300,덕포동,2653010300104190028,1,대지,419,28,부산광역시 사상구 덕포동 419-28,265304217224,부산광역시 사상구 사상로309번길,22,,2653010300104190003018856,24시노래연습장,부산광역시 사상구 사상로309번길 22,617815,46948,,,,128.982244128309,35.1725325006376
17438170,구도로통닭,구로디지털점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11530,구로구,1153054000,구로3동,1153010200,구로동,1153010200111240044,1,대지,1124,44,서울특별시 구로구 구로동 1124-44,115304148338,서울특별시 구로구 디지털로32나길,35,,1153010200111240044022293,,서울특별시 구로구 디지털로32나길 35,152880,08391,,6,,126.900827638431,37.4847012970313
17438206,누나홀닭,남문점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48129,창원시 진해구,4812963000,웅천동,4812915000,남문동,4812915000112440003,1,대지,1244,3,경상남도 창원시 진해구 남문동 1244-3,481294793657,경상남도 창원시 진해구 남영로55번길,5,,4812915000112440003000001,,경상남도 창원시 진해구 남영로55번길 5,645370,51617,,,,128.751877304993,35.1064396582279
17438245,오늘통닭1977,신부점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44131,천안시 동남구,4413159000,신안동,4413111800,신부동,4413111800104660013,1,대지,466,13,충청남도 천안시 동남구 신부동 466-13,441314547209,충청남도 천안시 동남구 먹거리5길,20,,4413111800104660013009216,허수아비,충청남도 천안시 동남구 먹거리5길 20,330993,31123,,,,127.157761049653,36.817959328114
17438341,처갓집양념치킨,영천점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47230,영천시,4723051000,동부동,4723010300,야사동,4723010300102830038,1,대지,283,38,경상북도 영천시 야사동 283-38,472303018037,경상북도 영천시 호국로,14,42,4723010300102830038000001,,경상북도 영천시 호국로 14-42,770903,38854,,,,128.940267946958,35.9706350488091
